frame_id,track_id,x,y,w,h,time
1572,95,926,97,56,96,61612
1573,93,1141,126,53,93,61651
1573,94,1215,110,32,134,61651
1574,93,1140,127,51,90,61691
1574,94,1215,111,32,135,61691
1575,93,1137,124,52,92,61730
1575,94,1214,111,34,137,61730
1576,93,1136,124,52,93,61769
1576,94,1213,111,34,138,61769
1577,93,1132,123,52,95,61808
1577,94,1212,112,35,137,61808
1578,93,1129,123,53,95,61847
1578,94,1212,126,33,127,61847
1579,93,1128,123,53,95,61887
1579,94,1212,131,33,125,61887
1580,93,1124,127,52,91,61926
1580,94,1211,121,35,129,61926
1580,96,870,54,50,79,61926
1581,93,1122,127,52,90,61965
1581,94,1211,129,34,126,61965
1581,96,869,54,51,80,61965
1582,93,1121,128,51,88,62004
1582,94,1210,119,36,127,62004
1582,96,869,54,51,80,62004
1583,93,1120,128,51,88,62043
1583,94,1210,117,35,126,62043
1583,96,869,53,51,82,62043
1584,93,1118,126,52,89,62083
1584,94,1209,117,36,124,62083
1584,96,869,54,51,81,62083
1585,93,1117,126,52,89,62122
1585,94,1199,107,43,143,62122
1585,96,869,54,52,81,62122
1586,93,1115,126,52,88,62161
1586,94,1194,106,47,149,62161
1587,93,1112,123,54,92,62200
1587,94,1189,106,49,150,62200
1588,93,1110,121,55,95,62239
1588,94,1186,107,50,150,62239
1589,93,1108,121,55,94,62279
1589,94,1183,108,52,149,62279
1590,93,1106,120,55,95,62318
1590,94,1181,109,53,148,62318
1591,93,1104,119,56,96,62357
1591,94,1179,111,54,144,62357
1592,93,1098,119,57,97,62396
1592,94,1178,112,54,140,62396
1592,95,926,98,53,96,62396
1593,93,1094,119,58,97,62435
1593,94,1176,110,57,141,62435
1593,95,926,98,52,96,62435
1593,99,1221,115,24,111,62435
1594,93,1092,121,57,94,62475
1594,94,1175,110,59,140,62475
1594,99,1220,115,25,111,62475
1595,93,1091,122,57,93,62514
1595,94,1169,112,60,139,62514
1595,99,1220,117,25,109,62514
1596,93,1089,122,57,93,62553
1596,94,1166,112,61,139,62553
1596,99,1220,119,24,107,62553
1597,93,1088,122,56,93,62592
1597,94,1171,112,62,137,62592
1597,99,1220,119,24,106,62592
1598,93,1086,120,58,94,62631
1598,94,1168,124,58,128,62631
1598,99,1219,120,25,106,62631
1599,93,1084,118,58,97,62671
1599,94,1164,128,58,128,62671
1599,99,1220,121,25,104,62671
1600,93,1081,117,59,98,62710
1600,94,1158,128,58,130,62710
1600,99,1218,122,25,102,62710
1601,93,1079,116,59,101,62749
1601,94,1153,130,58,130,62749
1601,99,1216,123,26,100,62749
1601,101,931,96,49,101,62749
1602,93,1078,115,59,102,62788
1602,94,1150,131,58,129,62788
1602,96,870,52,53,85,62788
1602,99,1214,125,27,97,62788
1602,101,930,95,49,103,62788
1603,93,1077,117,58,100,62827
1603,94,1150,133,56,125,62827
1603,96,871,52,52,85,62827
1603,99,1213,126,28,96,62827
1603,101,929,96,49,102,62827
1604,93,1074,119,56,96,62866
1604,94,1147,137,55,119,62866
1604,96,871,52,52,85,62866
1604,99,1212,125,29,97,62866
1604,101,928,95,49,103,62866
1605,93,1073,121,55,93,62906
1605,94,1145,140,54,114,62906
1605,96,871,52,52,86,62906
1605,99,1206,126,31,96,62906
1605,101,927,95,48,102,62906
1606,93,1072,122,54,92,62945
1606,94,1143,142,53,112,62945
1606,96,871,52,52,87,62945
1606,99,1203,126,33,98,62945
1606,101,926,97,48,100,62945
1607,93,1070,122,53,91,62984
1607,94,1140,141,54,113,62984
1607,96,871,52,52,86,62984
1607,99,1201,125,36,101,62984
1607,101,926,99,46,97,62984
1608,93,1069,123,53,90,63023
1608,94,1138,139,56,116,63023
1608,96,871,53,52,85,63023
1608,99,1200,124,37,104,63023
1608,101,926,99,46,97,63023
1609,93,1069,124,52,88,63062
1609,94,1134,135,58,122,63062
1609,96,871,53,52,84,63062
1609,99,1199,123,39,106,63062
1609,101,926,99,46,99,63062
1610,93,1068,124,52,88,63102
1610,94,1131,132,58,125,63102
1610,96,872,53,50,84,63102
1610,99,1197,123,40,105,63102
1610,101,925,100,45,97,63102
1611,93,1067,124,53,88,63141
1611,94,1128,130,58,125,63141
1611,96,871,53,51,84,63141
1611,99,1196,123,40,103,63141
1611,101,925,101,44,96,63141
1612,93,1066,124,53,89,63180
1612,94,1127,131,56,120,63180
1612,96,871,53,51,84,63180
1612,99,1195,123,40,103,63180
1612,101,923,98,46,98,63180
1613,93,1064,124,53,90,63219
1613,94,1123,133,56,119,63219
1613,96,871,53,51,83,63219
1613,101,922,97,46,98,63219
1614,93,1061,124,53,90,63258
1614,94,1121,134,54,118,63258
1614,96,871,53,50,83,63258
1614,101,920,97,46,97,63258
1615,93,1061,124,52,89,63298
1615,94,1119,132,56,120,63298
1615,96,871,54,50,80,63298
1615,101,912,103,45,92,63298
1616,93,1059,124,52,89,63337
1616,94,1117,133,56,119,63337
1616,96,871,54,50,80,63337
1616,99,1188,123,41,99,63337
1616,101,908,105,45,92,63337
1617,94,1107,121,62,129,63376
1617,96,871,55,50,79,63376
1617,99,1186,121,43,101,63376
1617,101,905,106,45,92,63376
1618,93,1058,120,55,96,63415
1618,94,1100,120,65,128,63415
1618,99,1185,121,43,100,63415
1618,101,903,106,44,92,63415
1619,93,1058,118,56,98,63454
1619,94,1097,124,65,124,63454
1619,99,1183,122,44,98,63454
1619,101,902,103,45,95,63454
1620,93,1059,118,54,98,63494
1620,94,1094,123,67,124,63494
1620,99,1176,126,45,98,63494
1620,101,900,102,46,96,63494
1621,93,1059,118,54,97,63533
1621,94,1091,122,70,125,63533
1621,95,928,99,46,91,63533
1621,99,1173,126,46,99,63533
1621,101,899,102,46,95,63533
1622,93,1059,117,54,100,63572
1622,94,1088,124,71,125,63572
1622,95,929,98,43,91,63572
1622,99,1171,127,47,98,63572
1622,101,898,101,45,96,63572
1623,93,1058,117,55,101,63611
1623,94,1084,123,73,127,63611
1623,95,928,97,43,93,63611
1623,99,1169,129,47,95,63611
1623,101,896,101,45,96,63611
1624,93,1059,116,55,105,63650
1624,94,1081,121,75,129,63650
1624,95,930,97,41,92,63650
1624,99,1168,130,46,92,63650
1624,101,889,104,45,93,63650
1624,103,1150,122,22,59,63650
1625,93,1059,116,56,107,63690
1625,94,1082,127,71,125,63690
1625,95,930,97,41,92,63690
1625,99,1167,130,45,89,63690
1625,101,879,77,54,116,63690
1625,103,1149,123,22,60,63690
1626,93,1058,116,57,112,63729
1626,94,1082,129,69,124,63729
1626,99,1167,128,45,87,63729
1626,101,871,55,67,144,63729
1626,103,1148,123,23,61,63729
1627,93,1058,115,57,114,63768
1627,94,1080,130,66,121,63768
1627,99,1166,129,46,87,63768
1627,101,867,46,73,155,63768
1628,94,1076,129,70,125,63807
1628,99,1162,128,48,88,63807
1628,101,864,42,75,160,63807
1629,93,1060,120,57,116,63846
1629,94,1073,127,72,128,63846
1629,99,1160,128,49,89,63846
1629,101,863,43,73,157,63846
1629,103,1134,118,30,81,63846
1630,93,1059,120,58,118,63886
1630,94,1065,123,76,134,63886
1630,99,1157,126,52,92,63886
1630,101,863,46,68,152,63886
1630,103,1131,117,31,84,63886
1631,94,1061,120,76,136,63925
1631,99,1156,126,52,92,63925
1631,101,861,48,67,150,63925
1631,103,1128,116,32,86,63925
1632,94,1059,120,77,137,63964
1632,99,1148,127,52,90,63964
1632,101,860,46,66,153,63964
1632,103,1125,115,33,87,63964
1633,94,1058,120,76,135,64003
1633,99,1141,128,52,89,64003
1633,101,861,46,63,152,64003
1633,103,1123,114,34,89,64003
1634,94,1056,120,76,134,64042
1634,99,1137,128,51,88,64042
1634,101,861,46,62,151,64042
1634,103,1122,115,34,89,64042
1634,104,1188,118,37,80,64042
1635,94,1052,119,77,135,64081
1635,99,1136,129,51,88,64081
1635,101,863,48,59,147,64081
1635,103,1122,117,38,94,64081
1635,104,1186,118,38,80,64081
1636,94,1051,120,77,133,64121
1636,99,1133,129,51,88,64121
1636,101,857,45,62,151,64121
1636,103,1122,117,41,99,64121
1636,104,1180,118,38,81,64121
1637,94,1047,122,75,133,64160
1637,101,853,45,62,150,64160
1637,103,1122,117,43,101,64160
1637,104,1176,117,40,83,64160
1638,94,1045,128,69,125,64199
1638,101,850,46,63,147,64199
1638,103,1120,116,44,102,64199
1638,104,1176,117,39,82,64199
1639,94,1044,128,67,125,64238
1639,101,849,48,64,145,64238
1639,103,1119,116,45,103,64238
1639,104,1176,117,39,82,64238
1639,105,922,101,39,86,64238
1640,94,1044,129,64,123,64277
1640,101,848,48,66,145,64277
1640,103,1119,117,46,102,64277
1640,104,1176,117,39,81,64277
1640,105,918,80,49,107,64277
1640,106,1105,112,36,90,64277
1641,94,1043,118,70,132,64317
1641,101,848,50,66,143,64317
1641,103,1120,120,44,98,64317
1641,104,1175,116,40,83,64317
1641,105,917,74,53,114,64317
1641,106,1102,112,37,91,64317
1642,94,1042,118,67,128,64356
1642,96,865,55,56,90,64356
1642,101,845,51,68,143,64356
1642,103,1120,122,44,96,64356
1642,104,1174,115,41,84,64356
1642,105,921,90,45,98,64356
1642,106,1100,112,37,92,64356
1643,94,1037,113,72,137,64395
1643,96,867,54,54,90,64395
1643,101,843,53,68,141,64395
1643,103,1119,124,43,93,64395
1643,104,1174,115,41,85,64395
1643,105,918,77,52,114,64395
1643,106,1099,111,36,91,64395
1644,94,1035,112,73,138,64434
1644,96,870,53,52,88,64434
1644,101,841,53,70,140,64434
1644,103,1118,126,43,90,64434
1644,104,1173,115,42,85,64434
1644,105,918,73,54,119,64434
1644,106,1098,111,37,90,64434
1645,94,1031,111,73,137,64473
1645,96,873,51,51,90,64473
1645,101,840,53,69,140,64473
1645,103,1117,127,43,89,64473
1645,104,1173,115,42,85,64473
1645,106,1097,110,36,91,64473
1645,107,834,98,52,95,64473
1646,94,1026,113,73,135,64513
1646,96,873,51,49,89,64513
1646,103,1115,127,44,89,64513
1646,104,1172,115,42,84,64513
1646,107,833,96,52,97,64513
1647,94,1015,114,76,137,64552
1647,96,874,52,47,85,64552
1647,101,829,65,62,127,64552
1647,103,1113,128,44,87,64552
1647,104,1173,116,42,82,64552
1647,107,832,95,53,98,64552
1648,94,1008,115,76,136,64591
1648,96,874,53,46,83,64591
1648,99,1064,117,53,97,64591
1648,101,827,88,51,105,64591
1648,103,1111,127,45,87,64591
1648,104,1173,118,41,80,64591
1649,94,1002,116,77,135,64630
1649,96,874,53,46,82,64630
1649,99,1063,117,50,96,64630
1649,101,824,94,48,99,64630
1649,103,1109,127,46,88,64630
1649,104,1173,119,41,79,64630
1650,94,1004,123,72,129,64669
1650,96,873,53,47,82,64669
1650,99,1063,117,49,95,64669
1650,101,820,94,48,100,64669
1650,103,1103,123,49,91,64669
1650,104,1174,119,41,78,64669
1651,94,1004,125,70,128,64709
1651,96,872,53,47,82,64709
1651,99,1062,117,49,96,64709
1651,101,814,97,47,96,64709
1651,103,1101,124,49,90,64709
1651,104,1173,120,42,77,64709
1652,94,1003,124,69,129,64748
1652,95,943,100,40,86,64748
1652,96,872,54,47,81,64748
1652,99,1062,116,48,97,64748
1652,101,810,96,47,97,64748
1652,103,1099,124,50,89,64748
1652,104,1173,118,43,80,64748
1653,94,1002,125,67,129,64787
1653,95,944,101,39,85,64787
1653,96,872,54,47,81,64787
1653,99,1063,118,47,94,64787
1653,101,809,95,48,98,64787
1653,103,1097,126,50,87,64787
1653,104,1173,118,43,80,64787
1654,94,1003,127,64,126,64826
1654,96,871,54,49,82,64826
1654,99,1064,119,47,93,64826
1654,101,808,93,48,100,64826
1654,103,1095,126,49,85,64826
1654,104,1172,118,44,80,64826
1655,94,1000,122,62,127,64865
1655,96,872,54,48,82,64865
1655,99,1065,120,47,92,64865
1655,101,806,93,49,100,64865
1655,103,1092,124,50,86,64865
1655,104,1171,118,45,80,64865
1656,94,998,120,60,125,64905
1656,96,871,54,49,82,64905
1656,99,1066,120,47,92,64905
1656,101,804,93,48,100,64905
1656,103,1090,122,51,88,64905
1656,104,1171,118,45,80,64905
1657,94,997,119,58,123,64944
1657,96,871,53,49,84,64944
1657,99,1067,122,46,89,64944
1657,101,803,94,48,99,64944
1657,103,1089,122,51,89,64944
1657,104,1170,118,46,81,64944
1658,94,994,117,59,126,64983
1658,96,871,54,49,83,64983
1658,99,1066,122,46,89,64983
1658,101,801,91,49,103,64983
1658,103,1089,123,49,86,64983
1658,104,1170,118,46,81,64983
1659,94,991,116,59,129,65022
1659,96,871,54,49,83,65022
1659,99,1068,123,46,88,65022
1659,101,797,83,52,111,65022
1659,103,1087,124,48,83,65022
1659,104,1169,119,47,80,65022
1660,94,989,118,58,126,65061
1660,96,872,54,49,82,65061
1660,99,1068,121,49,91,65061
1660,101,794,83,53,114,65061
1660,103,1086,124,47,83,65061
1660,104,1168,119,48,80,65061
1661,94,986,118,57,127,65101
1661,96,872,54,49,82,65101
1661,99,1068,119,51,95,65101
1661,101,788,84,52,111,65101
1661,104,1168,119,48,80,65101
1662,94,979,120,56,125,65140
1662,96,871,54,49,82,65140
1662,99,1067,119,52,95,65140
1662,101,786,90,47,102,65140
1662,104,1168,119,48,80,65140
1663,94,976,122,55,121,65179
1663,96,872,54,49,82,65179
1663,99,1066,119,53,95,65179
1663,101,782,91,47,100,65179
1663,104,1168,119,48,80,65179
1664,94,973,122,56,121,65218
1664,96,872,52,49,84,65218
1664,99,1065,118,54,97,65218
1664,101,778,87,48,101,65218
1664,104,1168,120,48,79,65218
1665,94,971,120,58,125,65257
1665,96,871,52,51,83,65257
1665,99,1064,117,54,98,65257
1665,101,775,85,50,102,65257
1665,104,1167,120,49,79,65257
1666,94,968,119,58,127,65296
1666,96,871,52,51,84,65296
1666,99,1062,116,55,100,65296
1666,101,775,85,49,102,65296
1666,104,1167,120,50,79,65296
1667,94,965,119,59,128,65336
1667,96,872,52,49,84,65336
1667,99,1061,116,54,100,65336
1667,101,774,84,50,103,65336
1667,104,1167,120,50,79,65336
1668,94,961,115,60,132,65375
1668,96,871,52,50,84,65375
1668,99,1060,115,54,101,65375
1668,101,774,83,48,103,65375
1668,104,1167,120,50,80,65375
1669,94,960,113,59,134,65414
1669,96,871,52,50,84,65414
1669,99,1059,115,54,103,65414
1669,101,766,84,49,103,65414
1669,104,1166,120,51,80,65414
1670,94,956,113,60,134,65453
1670,96,871,51,51,85,65453
1670,99,1058,115,54,103,65453
1670,101,763,84,49,102,65453
1670,104,1166,120,51,80,65453
1671,96,870,51,51,86,65492
1671,99,1057,115,54,104,65492
1671,101,761,84,49,103,65492
1671,104,1166,119,51,80,65492
1672,94,952,117,53,122,65532
1672,96,870,51,51,86,65532
1672,99,1059,117,53,102,65532
1672,101,759,85,48,102,65532
1672,104,1166,119,51,80,65532
1673,94,949,118,53,120,65571
1673,99,1058,117,53,102,65571
1673,101,756,85,47,100,65571
1673,104,1165,119,52,80,65571
1674,94,945,114,54,124,65610
1674,101,753,85,47,100,65610
1674,104,1165,118,53,81,65610
1675,94,940,113,54,127,65649
1675,99,1060,118,50,99,65649
1675,101,752,86,45,99,65649
1675,104,1165,118,53,81,65649
1676,94,923,77,68,156,65688
1676,99,1060,118,50,99,65688
1676,101,751,86,45,97,65688
1676,104,1165,118,53,81,65688
1677,94,916,64,74,168,65728
1677,99,1060,119,49,97,65728
1677,101,752,86,44,95,65728
1677,104,1165,118,53,81,65728
1678,94,920,97,63,139,65767
1678,99,1061,119,48,97,65767
1678,101,752,86,44,95,65767
1678,104,1165,118,53,81,65767
1679,94,921,110,57,127,65806
1679,99,1061,119,48,97,65806
1679,101,742,87,43,92,65806
1679,104,1165,119,53,80,65806
1680,94,911,80,72,156,65845
1680,99,1061,119,47,97,65845
1680,101,737,87,42,92,65845
1680,104,1165,119,53,80,65845
1681,94,907,71,76,165,65884
1681,99,1061,119,48,98,65884
1681,101,734,88,43,92,65884
1681,104,1165,119,53,80,65884
1682,94,903,65,80,171,65924
1682,99,1061,119,47,98,65924
1682,101,734,88,42,89,65924
1682,104,1164,119,54,80,65924
1683,94,901,62,80,171,65963
1683,99,1062,118,47,99,65963
1683,101,733,85,42,90,65963
1683,104,1165,118,53,81,65963
1684,94,897,58,81,174,66002
1684,96,871,53,48,82,66002
1684,99,1062,118,47,99,66002
1684,101,731,83,43,91,66002
1684,104,1165,118,53,81,66002
1684,109,914,110,52,128,66002
1685,96,870,54,49,81,66041
1685,99,1062,118,47,99,66041
1685,101,730,82,42,91,66041
1685,104,1165,119,52,80,66041
1685,109,909,115,49,118,66041
1686,94,889,58,82,176,66080
1686,96,871,54,49,81,66080
1686,99,1062,117,47,100,66080
1686,101,731,82,42,92,66080
1686,104,1165,119,52,80,66080
1686,109,906,116,47,115,66080
1687,94,885,54,83,179,66120
1687,96,870,54,50,82,66120
1687,99,1062,117,46,100,66120
1687,101,731,82,42,94,66120
1687,104,1164,119,53,80,66120
1687,109,904,114,47,116,66120
1688,96,870,54,49,82,66159
1688,99,1062,117,46,100,66159
1688,101,730,84,43,95,66159
1688,104,1165,119,53,80,66159
1688,109,898,111,50,122,66159
1688,111,717,80,35,92,66159
1689,96,870,54,48,80,66198
1689,99,1062,117,46,100,66198
1689,101,729,84,42,95,66198
1689,104,1165,119,53,80,66198
1689,109,895,109,50,123,66198
1689,111,717,79,35,93,66198
1690,96,869,54,49,80,66237
1690,99,1062,117,45,100,66237
1690,101,728,84,40,95,66237
1690,104,1165,119,53,80,66237
1690,109,890,107,52,127,66237
1691,96,869,54,48,80,66276
1691,99,1062,118,45,100,66276
1691,101,727,84,40,96,66276
1691,104,1165,119,52,80,66276
1691,109,884,110,50,122,66276
1692,99,1063,118,45,99,66316
1692,101,726,81,40,97,66316
1692,104,1166,120,51,78,66316
1692,109,871,102,56,132,66316
1693,99,1063,118,45,99,66355
1693,101,721,79,40,97,66355
1693,104,1166,120,51,78,66355
1693,109,863,81,65,151,66355
1694,99,1063,118,44,99,66394
1694,101,720,75,38,97,66394
1694,104,1165,120,53,79,66394
1694,109,858,61,72,170,66394
1695,99,1062,117,45,101,66433
1695,101,719,75,37,96,66433
1695,104,1165,119,52,80,66433
1695,109,855,55,75,174,66433
1696,99,1062,115,46,103,66472
1696,101,718,77,36,94,66472
1696,104,1164,119,53,80,66472
1696,109,852,48,77,181,66472
1697,99,1062,113,46,105,66512
1697,101,716,77,36,93,66512
1697,104,1164,119,53,80,66512
1697,109,850,44,77,185,66512
1698,99,1062,113,46,106,66551
1698,104,1164,118,53,81,66551
1698,109,849,42,76,186,66551
1699,104,1164,118,53,81,66590
1699,109,849,45,75,181,66590
1700,104,1164,118,53,81,66629
1700,109,845,44,74,180,66629
1701,104,1164,118,53,81,66668
1701,109,844,43,73,179,66668
1702,99,1066,117,44,100,66707
1702,104,1164,118,53,81,66707
1702,109,844,42,73,176,66707
1703,99,1068,122,42,94,66747
1703,104,1164,118,53,81,66747
1703,109,843,40,73,177,66747
1704,99,1068,122,43,94,66786
1704,104,1164,118,52,81,66786
1704,109,839,41,73,173,66786
1705,99,1066,120,46,95,66825
1705,104,1164,118,52,81,66825
1705,109,834,42,75,173,66825
1706,99,1064,118,47,98,66864
1706,104,1164,119,52,79,66864
1706,109,831,44,77,173,66864
1707,99,1064,118,48,98,66903
1707,104,1165,119,51,79,66903
1707,109,824,46,78,172,66903
1708,99,1064,118,48,98,66943
1708,104,1165,119,51,79,66943
1708,109,822,50,76,168,66943
1708,114,1104,114,33,84,66943
1709,99,1064,118,48,98,66982
1709,104,1165,119,52,79,66982
1709,109,821,61,72,155,66982
1709,114,1108,116,32,82,66982
1710,99,1063,120,49,96,67021
1710,104,1165,119,52,79,67021
1710,109,822,64,70,149,67021
1710,114,1110,118,31,79,67021
1711,99,1062,119,50,99,67060
1711,104,1165,119,52,79,67060
1711,109,820,59,70,151,67060
1711,114,1115,118,31,74,67060
1712,99,1061,119,50,99,67099
1712,104,1166,119,51,79,67099
1712,109,819,51,74,158,67099
1712,114,1117,119,31,72,67099
1712,115,930,94,40,100,67099
1713,99,1061,119,50,100,67139
1713,104,1167,119,50,78,67139
1713,109,818,50,73,158,67139
1713,114,1120,117,32,76,67139
1713,115,929,93,41,102,67139
1714,99,1062,119,50,100,67178
1714,104,1167,119,51,78,67178
1714,109,815,51,72,155,67178
1714,114,1122,116,35,81,67178
1714,115,928,92,42,104,67178
1715,94,812,96,49,115,67217
1715,99,1062,121,50,98,67217
1715,104,1167,120,50,77,67217
1715,109,813,51,72,154,67217
1715,114,1125,116,35,83,67217
1716,94,811,96,48,114,67256
1716,99,1063,121,50,99,67256
1716,104,1166,120,50,77,67256
1716,114,1128,117,36,82,67256
1716,115,928,95,40,101,67256
1717,94,811,94,47,116,67295
1717,99,1064,121,51,99,67295
1717,104,1166,121,50,76,67295
1717,114,1131,118,36,80,67295
1717,115,927,95,41,101,67295
1718,94,809,92,47,118,67335
1718,99,1065,121,51,99,67335
1718,104,1166,120,50,77,67335
1718,114,1132,120,36,78,67335
1718,115,926,95,40,99,67335
1719,94,806,94,46,115,67374
1719,99,1066,121,51,98,67374
1719,104,1165,126,49,75,67374
1719,114,1132,129,35,73,67374
1719,115,926,96,40,98,67374
1720,94,802,95,47,114,67413
1720,99,1069,122,50,96,67413
1720,104,1165,128,48,74,67413
1720,114,1135,130,34,72,67413
1720,115,925,96,42,100,67413
1721,94,798,94,48,115,67452
1721,99,1070,123,49,94,67452
1721,104,1164,122,52,78,67452
1721,115,924,97,43,99,67452
1722,94,795,90,50,119,67491
1722,99,1070,124,50,93,67491
1722,104,1163,120,53,80,67491
1722,114,1146,133,34,67,67491
1722,115,925,99,42,98,67491
1723,94,793,89,51,119,67531
1723,99,1071,125,49,91,67531
1723,104,1161,124,52,78,67531
1723,114,1148,123,39,77,67531
1723,115,925,98,43,98,67531
1724,94,789,85,52,122,67570
1724,99,1071,124,50,92,67570
1724,104,1161,120,53,81,67570
1724,114,1150,125,40,79,67570
1724,115,926,98,42,96,67570
1725,94,786,82,53,124,67609
1725,99,1071,124,50,94,67609
1725,104,1161,120,52,80,67609
1725,114,1151,125,42,81,67609
1725,115,927,100,42,94,67609
1725,117,944,103,40,95,67609
1726,94,785,83,52,125,67648
1726,99,1071,125,51,95,67648
1726,104,1161,119,52,81,67648
1726,114,1154,130,39,75,67648
1726,115,915,99,41,93,67648
1726,117,931,100,40,95,67648
1727,94,784,83,51,124,67687
1727,99,1071,126,51,94,67687
1727,114,1160,129,41,76,67687
1727,115,913,99,42,93,67687
1727,117,925,99,41,95,67687
1728,94,780,82,50,125,67727
1728,99,1071,126,52,95,67727
1728,114,1161,128,43,77,67727
1728,117,924,98,42,98,67727
1729,94,777,82,49,122,67766
1729,99,1071,126,52,96,67766
1729,114,1162,128,43,77,67766
1729,115,907,96,44,98,67766
1729,117,923,96,44,102,67766
1730,94,774,81,49,125,67805
1730,99,1071,127,52,96,67805
1730,114,1163,129,44,76,67805
1730,115,905,94,47,102,67805
1730,117,923,96,44,104,67805
1731,94,772,81,48,123,67844
1731,99,1071,126,52,97,67844
1731,114,1164,129,45,76,67844
1731,115,905,95,45,101,67844
1731,117,923,98,44,102,67844
1732,94,770,82,47,122,67883
1732,99,1071,125,52,98,67883
1732,114,1164,131,45,74,67883
1732,115,904,95,45,99,67883
1732,117,924,99,43,100,67883
1733,94,767,85,46,117,67922
1733,99,1071,124,53,100,67922
1733,114,1166,131,44,74,67922
1733,115,902,96,45,98,67922
1733,117,923,97,44,103,67922
1734,94,765,89,45,111,67962
1734,99,1071,124,52,100,67962
1734,114,1167,122,48,79,67962
1734,115,900,98,44,97,67962
1734,117,922,97,45,104,67962
1735,94,764,92,44,107,68001
1735,99,1071,124,52,100,68001
1735,114,1167,126,48,78,68001
1735,115,898,99,43,97,68001
1735,117,924,99,43,102,68001
1736,94,762,92,44,107,68040
1736,99,1072,124,51,100,68040
1736,114,1168,120,51,83,68040
1736,115,897,98,43,98,68040
1736,117,923,99,44,102,68040
1737,94,760,90,44,109,68079
1737,99,1071,124,52,101,68079
1737,114,1169,124,50,80,68079
1737,115,896,98,43,99,68079
1737,117,924,100,43,101,68079
1738,94,757,89,45,110,68118
1738,99,1071,124,52,102,68118
1738,114,1169,126,51,80,68118
1738,115,895,95,45,103,68118
1738,117,923,100,43,100,68118
1739,94,755,87,45,112,68158
1739,99,1070,124,53,104,68158
1739,114,1170,126,51,80,68158
1739,115,883,73,51,120,68158
1739,117,922,100,43,100,68158
1740,94,753,79,47,117,68197
1740,99,1069,124,53,106,68197
1740,114,1169,125,53,81,68197
1740,115,878,67,52,123,68197
1740,117,920,100,43,100,68197
1741,94,752,77,47,118,68236
1741,99,1068,126,54,106,68236
1741,114,1167,121,53,82,68236
1741,115,876,66,51,124,68236
1741,117,919,100,43,100,68236
1742,94,750,76,47,119,68275
1742,99,1068,126,53,105,68275
1742,114,1166,118,54,84,68275
1742,115,875,66,50,123,68275
1743,94,748,75,47,121,68314
1743,99,1067,127,53,105,68314
1743,114,1165,118,54,84,68314
1743,115,874,66,50,125,68314
1743,117,907,101,45,102,68314
1744,94,747,75,46,119,68354
1744,99,1066,127,53,106,68354
1744,114,1164,117,55,85,68354
1744,115,873,65,49,125,68354
1744,117,905,102,44,101,68354
1744,119,1217,110,31,93,68354
1745,94,748,76,43,115,68393
1745,99,1066,128,52,105,68393
1745,114,1165,117,54,85,68393
1745,115,870,54,57,142,68393
1745,117,902,102,45,101,68393
1745,119,1217,110,32,94,68393
1746,94,744,78,42,110,68432
1746,99,1065,129,53,105,68432
1746,114,1164,117,55,85,68432
1746,115,870,61,52,131,68432
1746,119,1217,109,32,95,68432
1747,94,742,79,41,107,68471
1747,99,1065,129,52,104,68471
1747,114,1165,117,54,85,68471
1747,115,870,64,50,128,68471
1747,119,1217,108,33,97,68471
1748,94,739,80,41,106,68510
1748,99,1066,128,51,104,68510
1748,114,1164,117,54,84,68510
1748,115,870,56,57,144,68510
1748,117,897,102,44,97,68510
1748,119,1217,107,33,99,68510
1749,94,736,80,41,105,68550
1749,99,1065,128,52,104,68550
1749,114,1165,118,53,83,68550
1749,115,868,54,59,147,68550
1749,117,883,95,47,104,68550
1749,119,1216,106,34,101,68550
1750,94,735,82,40,104,68589
1750,99,1063,127,53,105,68589
1750,114,1165,118,53,82,68589
1750,117,879,93,48,106,68589
1750,119,1217,106,33,100,68589
1751,94,732,81,43,108,68628
1751,99,1060,126,54,106,68628
1751,114,1165,119,51,80,68628
1751,117,876,89,52,113,68628
1751,119,1216,104,34,105,68628
1752,94,730,79,43,111,68667
1752,99,1058,125,56,110,68667
1752,114,1165,119,51,79,68667
1752,115,867,51,62,153,68667
1752,117,873,88,52,114,68667
1752,119,1216,104,34,106,68667
1753,94,728,78,43,112,68706
1753,99,1056,124,57,111,68706
1753,114,1165,119,52,79,68706
1753,115,865,50,63,155,68706
1753,119,1215,103,35,107,68706
1754,94,727,76,42,112,68746
1754,99,1055,124,57,113,68746
1754,114,1165,119,52,79,68746
1754,115,866,52,59,152,68746
1755,94,725,76,42,111,68785
1755,99,1051,126,56,111,68785
1755,114,1165,119,51,79,68785
1755,115,864,48,60,152,68785
1756,94,721,75,41,109,68824
1756,99,1049,128,56,108,68824
1756,114,1166,119,51,79,68824
1756,115,865,50,58,149,68824
1757,94,720,74,40,108,68863
1757,99,1048,129,55,106,68863
1757,114,1166,119,51,79,68863
1757,115,863,49,58,147,68863
1758,94,719,73,40,107,68902
1758,99,1046,127,57,108,68902
1758,114,1166,119,51,79,68902
1758,115,860,49,59,147,68902
1759,94,718,72,39,107,68942
1759,99,1044,125,58,111,68942
1759,114,1165,119,52,79,68942
1759,115,857,49,60,146,68942
1760,94,717,73,39,107,68981
1760,99,1041,124,57,111,68981
1760,114,1165,118,53,80,68981
1760,115,854,49,61,147,68981
1761,94,715,73,39,109,69020
1761,99,1039,124,57,110,69020
